Month ,Branch,Item code,type,Description,Qty,Value
Oct,Hadla,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,13,217.62
Oct,Hadla,17000005201,دجاج,CHICKEN THIGHS BONELESS,6,97.8
Oct,Hadla,17000005301,دجاج,CHICKEN SHAWARMA,10,163
Oct,Hadla,17000005401,دجاج,CHICKEN FAJITAS,11,179.3
Oct,Hadla,17000005501,دجاج,CHICKEN BREASTS CRISPY W/ITAL,3,48.9
Oct,Hadla,17000005601,دجاج,CHICKEN BREASTS CRISPY W/CUNJ,3,48.9
Oct,Hadla,17000005701,دجاج,CHICKEN BURGER,33,543.84
Oct,Hadla,17000005801,دجاج,DOHA CHICKEN 900G,29.994,512.87
Oct,Hadla,17000006001,دجاج,CHICKEN KEBAB,10,167.4
Oct,Hadla,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,7,115.36
Oct,Hadla,17000006301,دجاج,DOHA CHICKEN 1000G,36.989,661.54
Oct,Hadla,17000006401,لحم عجل,BEEF BURGER CLASSIC,14,337.82
Oct,Hadla,17000006501,دجاج,DOHA CHICKEN 1100G,36,655.38
Oct,Hadla,17000006601,لحم عجل,BEEF BURGER CAJUN,6,128.28
Oct,Hadla,17000006801,لحم عجل,BEEF SHAWARMA,16,330.4
Oct,Hadla,17000006901,لحم عجل,MEATBALLS,7,159.81
Oct,Hadla,17000007101,لحم عجل,DONER KEBEB BURGER,24,583.2
Oct,Hadla,17000007301,لحم عجل,VEAL KEBAB,12,258.24
Oct,Hadla,17000007601,دجاج,TOGA CHICKEN 900G,31.998,510.17
Oct,Hadla,17000007801,ضأن,LAMB SHOULDER KG,3.23,165.72
Oct,Hadla,17000008601,دجاج,CHICKEN WHOLE LEGS KG,0.704,9.77
Oct,Hadla,17000008701,دجاج,CHICKEN WINGS KG,5.038,35.07
Oct,Hadla,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,197.592,6126.96
Oct,Hadla,17000009301,دجاج,CHICKEN PDP,19.019,276.83
Oct,Hadla,17000009401,لحم عجل,MEAT PDP,14,228.2
Oct,Hadla,17000009501,دجاج,TOGA CHICKEN 1000G,38.991,658.1
Oct,Hadla,17000009901,دجاج,TOGA CHICKEN 1100G,51.007,875.21
Oct,Hadla,17000010001,دجاج,DOHA DRUMSTICK 500G,1,10.4
Oct,Hadla,17000010101,دجاج,DOHA WHOLE LEGS 500G,55,429
Oct,Hadla,17000010201,دجاج,DOHA LIVER 500G,24,109.2
Oct,Hadla,17000010601,لحم عجل,VEAL KOFTA,16,309.6
Oct,Hadla,17000010701,دجاج,CHICKEN KOFTA,10,182.2
Oct,Tarout,17000010101,دجاج,DOHA WHOLE LEGS 500G,-1,-7.8
Oct,Saihat,17000000201,لحم عجل,VEAL WITH BONE KG,-1.09,-36.0136
Oct,Saihat,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,-9.9985,-199.57006
Oct,Saihat,17000008201,ضأن,LAMB THIGH KG,8.156,418.39
Oct,Shate,17000008901,دجاج,RADWA CHICKEN 1000G,2,33.38
Sep,Khozama ,pro-2,لحم عجل,لحم العجل صافي,88.39,3993.70051
Sep,Khozama ,pro-3,لحم عجل,لحم العجل بالعظم,64.415,1958.02118
Sep,Khozama ,pro-4,لحم عجل,لحم موزات صافي,44.485,2148.14602
Sep,Khozama ,pro-5,لحم عجل,لحم موزات بالعظم,1.205,48.2
Sep,Khozama ,pro-6,لحم عجل,لحم عجل مفروم,117.69,5050.6271
Sep,Khozama ,pro-9,لحم عجل,لحم فتيلة,27.55,1600.55432
Sep,Khozama ,pro-10,لحم عجل,كبدة بتلو,38.01,1741.03144
Sep,Khozama ,pro-11,لحم عجل,شرائح رفيعة لحم بتلو,4.245,212.60434
Sep,Khozama ,pro-12,لحم عجل,عظم بتلو,2.015,40.3
Sep,Khozama ,pro-14,لحم عجل,لحم عجل مفروم صافي,21.945,1068.62606
Sep,Khozama ,pro-15,لحم عجل,لحم هريس,5.015,235.48694
Sep,Khozama ,pro-17,ضأن,خروف - نص,1,448.17576
Sep,Khozama ,pro-18,ضأن,خروف - ربع,1,346.95652
Sep,Khozama ,pro-22,ضأن,لحم غنم بالكليو,13.195,708.36134
Sep,Khozama ,pro-23,ضأن,موزات غنم,2.605,158.56523
Sep,Khozama ,pro-24,ضأن,ريش غنم,0,0
Sep,Khozama ,pro-25,ضأن,كبدة غنم,1.895,85.88348
Sep,Khozama ,pro-26,ضأن,شحم غنم,1.58,31.6
Sep,Khozama ,pro-27,منتجات اخرى,لحم حاشي,8.145,246.12064
Sep,Khozama ,pro-28,دجاج,طبق صدور دجاج,619,9327.19225
Sep,Khozama ,pro-30,دجاج,دجاج التقى 1200,10,184.5217
Sep,Khozama ,pro-32,دجاج,صدور دجاج بالكيلو,118.805,4423.40011
Sep,Khozama ,pro-33,دجاج,فخذ وساق دجاج,3.095,77.375
Sep,Khozama ,pro-34,دجاج,دجاج التقى 900,39,625.34996
Sep,Khozama ,pro-35,دجاج,دجاج التقى 1000,76,1277.22374
Sep,Khozama ,pro-36,دجاج,دجاج التقى 1100,17,301.12168
Sep,Khozama ,pro-37,دجاج,مسحب افخاذ دجاج,2,63.56521
Sep,Khozama ,pro-38,دجاج,دجاج مفروم,1.88,70.29564
Sep,Khozama ,pro-41,دجاج,دجاج 800,1,14.78261
Sep,Khozama ,pro-43,دجاج,دجاجة كاملة مسحب,3,62.60871
Sep,Khozama ,pro-44,لحم بقري,لحم بقري صافي,0,0
Sep,Khozama ,pro-47,لحم عجل,برجر الشواء,101,2219.63943
Sep,Khozama ,pro-48,لحم عجل,برجر خالي من الدهون,31,712.32167
Sep,Khozama ,pro-49,دجاج,برجر الدجاج,89,1480.47845
Sep,Khozama ,pro-50,لحم عجل,برجر الكيجن,37,852.69834
Sep,Khozama ,pro-51,لحم عجل,دونر كباب برجر,79,1903.4585
Sep,Khozama ,pro-52,لحم عجل,برجر الشواء 150 جرام,57,1827.53245
Sep,Khozama ,pro-56,دجاج,مسحب افخاذ دجاج تندوري,65,1026.73909
Sep,Khozama ,pro-57,لحم عجل,شاورما لحم,97,2135.0158
Sep,Khozama ,pro-59,لحم عجل,كرات اللحم,66,1507.78925
Sep,Khozama ,pro-60,دجاج,شاورما الدجاج,67,1050.49751
Sep,Khozama ,pro-62,دجاج,فاهيتا الدجاج,79,1254.74772
Sep,Khozama ,pro-63,دجاج,أوصال دجاج بهارات الشواء,45,794.3478
Sep,Khozama ,pro-65,دجاج,صدور دجاج كرسبي,80,1309.91312
Sep,Khozama ,pro-66,دجاج,ستيك دجاج التتبيلة الإيطالية,53,968.69564
Sep,Khozama ,pro-67,لحم عجل,كباب لحم العجل,71,1570.88955
Sep,Khozama ,pro-68,دجاج,كباب الدجاج,36,619.35284
Sep,Khozama ,pro-70,دجاج,ستيك دجاج بالخردل والأعشاب,71,1276.52172
Sep,Khozama ,pro-71,لحم عجل,كفتة السوق لحم,86,1837.0784
Sep,Khozama ,pro-72,دجاج,كفتة السوق دجاج,94,1708.37554
Sep,Khozama ,pro-73,دجاج,ستيك دجاج تندوري,53,951.63894
Sep,Khozama ,pro-84,لحم عجل,ريب اي ستيك,19.4,1192.64812
Sep,Khozama ,pro-86,لحم عجل,تندرلوين ستيك,13.155,1138.08564
Sep,Khozama ,pro-89,لحم عجل,ستربلوين ستيك,3.64,211.12
Sep,Khozama ,pro-100,منتجات اخرى,ملح البحر الخشن,3,32.26956
Sep,Khozama ,pro-101,منتجات اخرى,بهارات حارة,3,32.26956
Sep,Khozama ,pro-102,منتجات اخرى,بهارات الدجاج,1,10.75652
Sep,Khozama ,pro-103,منتجات اخرى,بهارات اللحم المشوي,2,21.51304
Sep,Khozama ,pro-104,منتجات اخرى,خليط الفلفل الفاخر,2,30.42202
Sep,Khozama ,pro-105,منتجات اخرى,الفلفل الاسود,2,31.13044
Sep,Khozama ,pro-107,منتجات اخرى,بهارات كل يوم,3,31.78
Sep,Khozama ,pro-109,منتجات اخرى,ملح الهملايا,2,21.51304
Sep,Khozama ,pro-110,منتجات اخرى,ملح الهملايا 415ج,1,20.17391
Sep,Khozama ,pro-121,منتجات اخرى,خبز البريوش,63,352.41278
Sep,Khozama ,sk-0125,منتجات اخرى,بيستو,1,20
Sep,Khozama ,sk-0128,دجاج,دجاج بالتوابل الهندية,26,408.17402
Sep,Khozama ,sk-0132,منتجات اخرى,ملح بالكمأة البيضاء,1,49.56522
Sep,Khozama ,sk-0134,لحم عجل,6 أطباق لحم عجل صافي,12,1477.53575
Sep,Khozama ,sk-0135,لحم عجل,6 أطباق لحم عجل مفروم,15,1584.47908
Sep,Khozama ,sk-0136,منتجات اخرى,3 أطباق برجر من إختيارك,55,3267.03501
Sep,Khozama ,sk-0142,دجاج,دجاج الدوحة 900,71,1189.138
Sep,Khozama ,sk-0143,دجاج,دجاج الدوحة 1000,78,1364.97728
Sep,Khozama ,sk-0144,دجاج,دجاج الدوحة 1100,63,1124.44398
Sep,Khozama ,sk-0147,دجاج,أفخاذ دجاج كاملة الدوحة 500 جرام,41,380.40964
Sep,Khozama ,sk-0148,دجاج,طبق صدور دجاج الدوحة 500 ج,39,676.56537
Sep,Tarout,17000000101,لحم عجل,VEAL BOANLESS KG,59.58,2422.13
Sep,Tarout,17000000201,لحم عجل,VEAL WITH BONE KG,243.575,7411.58
Sep,Tarout,17000000301,لحم بقري,BEEF BONELESS KG,22.798,877.21
Sep,Tarout,17000000401,لحم بقري,GROUND BEEF KG,78.652,2568.19
Sep,Tarout,17000000501,لحم بقري,BEEF BONE IN KG,15.728,464.86
Sep,Tarout,17000001901,لحم عجل,VEAL LIVER KG,8.358,384.47
Sep,Tarout,17000002001,لحم عجل,VEAL GROUND MEAT KG,4.6,199.97
Sep,Tarout,17000002601,لحم بقري,BEEF BURGER 6PCS,24,480
Sep,Tarout,17000003601,دجاج,CHICKEN WHOLE 1100G,4,66.96
Sep,Tarout,17000003701,دجاج,CHICKEN WHOLE 1000G,6.999,112.55
Sep,Tarout,17000003801,دجاج,CHICKEN WHOLE 900G,18.999,288.98
Sep,Tarout,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,7.114,259.81
Sep,Tarout,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,221.185,3543.98
Sep,Tarout,17000004401,دجاج,CHICKEN WHOLE LEGS,1,11.17
Sep,Tarout,17000004501,دجاج,CHICKEN THIGHS BONELESS,12,302.52
Sep,Tarout,17000004801,دجاج,CHICKEN BREASTS SPICY,5,95.09
Sep,Tarout,17000004901,دجاج,CHICKEN BREASTS ITALIAN,10,187.85
Sep,Tarout,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,14,246.63
Sep,Tarout,17000005201,دجاج,CHICKEN THIGHS BONELESS,3,46.83
Sep,Tarout,17000005301,دجاج,CHICKEN SHAWARMA,14,225.5
Sep,Tarout,17000005401,دجاج,CHICKEN FAJITAS,19,300.04
Sep,Tarout,17000005501,دجاج,CHICKEN BREASTS CRISPY W/ITAL,1,16.3
Sep,Tarout,17000005701,دجاج,CHICKEN BURGER,29,476.18
Sep,Tarout,17000005801,دجاج,DOHA CHICKEN 900G,25.995,444.28
Sep,Tarout,17000005901,دجاج,CHICKEN MEATBALLS,14,255.08
Sep,Tarout,17000006001,دجاج,CHICKEN KEBAB,7,118.06
Sep,Tarout,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,8,149.44
Sep,Tarout,17000006301,دجاج,DOHA CHICKEN 1000G,13.996,249.57
Sep,Tarout,17000006401,لحم عجل,BEEF BURGER CLASSIC,23.73,506.3
Sep,Tarout,17000006501,دجاج,DOHA CHICKEN 1100G,41,743.74
Sep,Tarout,17000006801,لحم عجل,BEEF SHAWARMA,16.126,343.5
Sep,Tarout,17000006901,لحم عجل,MEATBALLS,17.009,390.84
Sep,Tarout,17000007101,لحم عجل,DONER KEBEB BURGER,40.965,992.39
Sep,Tarout,17000007301,لحم عجل,VEAL KEBAB,18,386.55
Sep,Tarout,17000007601,دجاج,TOGA CHICKEN 900G,15.998,263.66
Sep,Tarout,17000008501,لحم بقري,BEEF LIVER KG,4.914,162.37
Sep,Tarout,17000008601,دجاج,CHICKEN WHOLE LEGS KG,58.446,607.24
Sep,Tarout,17000008701,دجاج,CHICKEN WINGS KG,13.229,80.56
Sep,Tarout,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,69.92,2187.78
Sep,Tarout,17000009201,دجاج,CHICKEN WITH MASALA SPICE,2.972,46.29
Sep,Tarout,17000009301,دجاج,CHICKEN PDP,12.009,174.81
Sep,Tarout,17000009401,لحم عجل,MEAT PDP,13.001,211.91
Sep,Tarout,17000009501,دجاج,TOGA CHICKEN 1000G,29.995,512.65
Sep,Tarout,17000009701,دجاج,TOGA CHICKEN 1200G,6,110.7
Sep,Tarout,17000009901,دجاج,TOGA CHICKEN 1100G,30.007,531.37
Sep,Tarout,17000010001,دجاج,DOHA DRUMSTICK 500G,17,176.8
Sep,Tarout,17000010101,دجاج,DOHA WHOLE LEGS 500G,18,140.4
Sep,Tarout,17000010201,دجاج,DOHA LIVER 500G,9,40.95
Sep,Tarout,17000010601,لحم عجل,VEAL KOFTA,6,116.1
Sep,Tarout,17000010701,دجاج,CHICKEN KOFTA,5,91.1
Sep,Saihat,17000000101,لحم عجل,VEAL BOANLESS KG,244.6,9950.36
Sep,Saihat,17000000201,لحم عجل,VEAL WITH BONE KG,345.613,10524.37
Sep,Saihat,17000000301,لحم بقري,BEEF BONELESS KG,23.47,903.16
Sep,Saihat,17000000401,لحم بقري,GROUND BEEF KG,199.924,6584.46
Sep,Saihat,17000000501,لحم بقري,BEEF BONE IN KG,117.434,3471.17
Sep,Saihat,17000001901,لحم عجل,VEAL LIVER KG,13.346,613.95
Sep,Saihat,17000002001,لحم عجل,VEAL GROUND MEAT KG,0.53,23.02
Sep,Saihat,17000002601,لحم بقري,BEEF BURGER 6PCS,76,1520
Sep,Saihat,17000002801,دجاج,AL OULA CHICKEN 1000G,14.996,241.3
Sep,Saihat,17000002901,دجاج,AL OULA CHICKEN 1100G,14.999,251.09
Sep,Saihat,17000003501,دجاج,CHICKEN WHOLE 1200G,16,278.24
Sep,Saihat,17000003601,دجاج,CHICKEN WHOLE 1100G,90.996,1523.29
Sep,Saihat,17000003701,دجاج,CHICKEN WHOLE 1000G,182.977,2942.36
Sep,Saihat,17000003801,دجاج,CHICKEN WHOLE 900G,317.97,4836.4
Sep,Saihat,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,186.042,6794.13
Sep,Saihat,17000004201,دجاج,CHICKEN DRUMSTICK,11.001,76.02
Sep,Saihat,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,612.121,9197.12
Sep,Saihat,17000004401,دجاج,CHICKEN WHOLE LEGS,7,78.19
Sep,Saihat,17000004501,دجاج,CHICKEN THIGHS BONELESS,18.72,478.99
Sep,Saihat,17000004801,دجاج,CHICKEN BREASTS SPICY,14.001,232.74
Sep,Saihat,17000004901,دجاج,CHICKEN BREASTS ITALIAN,9,171.11
Sep,Saihat,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,11,192.32
Sep,Saihat,17000005201,دجاج,CHICKEN THIGHS BONELESS,24.002,382.95
Sep,Saihat,17000005301,دجاج,CHICKEN SHAWARMA,17,267.44
Sep,Saihat,17000005401,دجاج,CHICKEN FAJITAS,52.747,840.52
Sep,Saihat,17000005501,دجاج,CHICKEN BREASTS CRISPY W/ITAL,2,32.6
Sep,Saihat,17000005601,دجاج,CHICKEN BREASTS CRISPY W/CUNJ,4,65.2
Sep,Saihat,17000005701,دجاج,CHICKEN BURGER,55.857,918.53
Sep,Saihat,17000005801,دجاج,DOHA CHICKEN 900G,52.985,905.6
Sep,Saihat,17000005901,دجاج,CHICKEN MEATBALLS,8,145.76
Sep,Saihat,17000006001,دجاج,CHICKEN KEBAB,20.996,355.46
Sep,Saihat,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,11,202.4
Sep,Saihat,17000006301,دجاج,DOHA CHICKEN 1000G,32.991,588.28
Sep,Saihat,17000006401,لحم عجل,BEEF BURGER CLASSIC,28,609.36
Sep,Saihat,17000006501,دجاج,DOHA CHICKEN 1100G,16,290.24
Sep,Saihat,17000006601,لحم عجل,BEEF BURGER CAJUN,1,21.38
Sep,Saihat,17000006801,لحم عجل,BEEF SHAWARMA,9,195.02
Sep,Saihat,17000006901,لحم عجل,MEATBALLS,19.018,436.92
Sep,Saihat,17000007101,لحم عجل,DONER KEBEB BURGER,30.986,749.9
Sep,Saihat,17000007301,لحم عجل,VEAL KEBAB,9,193.23
Sep,Saihat,17000007501,دجاج,CHICKEN LIVER,24.994,108.72
Sep,Saihat,17000007601,دجاج,TOGA CHICKEN 900G,196.975,3246.25
Sep,Saihat,17000007801,ضأن,LAMB SHOULDER KG,10.526,581.87
Sep,Saihat,17000008101,ضأن,LAMB LOIN KG,10.777,586.66
Sep,Saihat,17000008401,ضأن,LAMB LIVER KG,0.964,41.92
Sep,Saihat,17000008601,دجاج,CHICKEN WHOLE LEGS KG,59.776,649.86
Sep,Saihat,17000008701,دجاج,CHICKEN WINGS KG,18.883,115
Sep,Saihat,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,64.893,1998.64
Sep,Saihat,17000009201,دجاج,CHICKEN WITH MASALA SPICE,14.997,232.73
Sep,Saihat,17000009301,دجاج,CHICKEN PDP,9.005,131.1
Sep,Saihat,17000009401,لحم عجل,MEAT PDP,2,32.6
Sep,Saihat,17000009501,دجاج,TOGA CHICKEN 1000G,126.972,2170.06
Sep,Saihat,17000009701,دجاج,TOGA CHICKEN 1200G,1,18.45
Sep,Saihat,17000009901,دجاج,TOGA CHICKEN 1100G,133.033,2355.84
Sep,Saihat,17000010001,دجاج,DOHA DRUMSTICK 500G,8,83.2
Sep,Saihat,17000010101,دجاج,DOHA WHOLE LEGS 500G,53,413.4
Sep,Saihat,17000010201,دجاج,DOHA LIVER 500G,28,127.4
Sep,Saihat,17000010601,لحم عجل,VEAL KOFTA,2,38.7
Sep,Saihat,17000010701,دجاج,CHICKEN KOFTA,8,145.76
Sep,Shate,17000000101,لحم عجل,VEAL BOANLESS KG,180.322,7349.64
Sep,Shate,17000000201,لحم عجل,VEAL WITH BONE KG,320.107,9779.57
Sep,Shate,17000000301,لحم بقري,BEEF BONELESS KG,24.698,950.21
Sep,Shate,17000000401,لحم بقري,GROUND BEEF KG,222.382,7320.23
Sep,Shate,17000000501,لحم بقري,BEEF BONE IN KG,4.7,138.91
Sep,Shate,17000001901,لحم عجل,VEAL LIVER KG,12.71,584.58
Sep,Shate,17000002001,لحم عجل,VEAL GROUND MEAT KG,2.35,102.07
Sep,Shate,17000002601,لحم بقري,BEEF BURGER 6PCS,38,760
Sep,Shate,17000003701,دجاج,CHICKEN WHOLE 1000G,1,16.08
Sep,Shate,17000003801,دجاج,CHICKEN WHOLE 900G,1,15.21
Sep,Shate,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,107.418,3923.18
Sep,Shate,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,475.154,7358.55
Sep,Shate,17000004501,دجاج,CHICKEN THIGHS BONELESS,21,529.4
Sep,Shate,17000004801,دجاج,CHICKEN BREASTS SPICY,22,408.43
Sep,Shate,17000004901,دجاج,CHICKEN BREASTS ITALIAN,11,216.86
Sep,Shate,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,32,597.03
Sep,Shate,17000005201,دجاج,CHICKEN THIGHS BONELESS,6.916,112.72
Sep,Shate,17000005301,دجاج,CHICKEN SHAWARMA,55.704,878.98
Sep,Shate,17000005401,دجاج,CHICKEN FAJITAS,74.79,1180.41
Sep,Shate,17000005501,دجاج,CHICKEN BREASTS CRISPY W/ITAL,15.002,244.52
Sep,Shate,17000005601,دجاج,CHICKEN BREASTS CRISPY W/CUNJ,15,244.5
Sep,Shate,17000005701,دجاج,CHICKEN BURGER,75,1243.82
Sep,Shate,17000005801,دجاج,DOHA CHICKEN 900G,73.982,1264.46
Sep,Shate,17000005901,دجاج,CHICKEN MEATBALLS,24,437.27
Sep,Shate,17000006001,دجاج,CHICKEN KEBAB,5,84.8
Sep,Shate,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,12,222.4
Sep,Shate,17000006301,دجاج,DOHA CHICKEN 1000G,128.974,2299.68
Sep,Shate,17000006401,لحم عجل,BEEF BURGER CLASSIC,105.46,2287
Sep,Shate,17000006501,دجاج,DOHA CHICKEN 1100G,127.996,2321.88
Sep,Shate,17000006601,لحم عجل,BEEF BURGER CAJUN,11,244.13
Sep,Shate,17000006701,دجاج,DOHA CHICKEN 1200G,20.002,369.02
Sep,Shate,17000006801,لحم عجل,BEEF SHAWARMA,26,551.31
Sep,Shate,17000006901,لحم عجل,MEATBALLS,44.019,1012.5
Sep,Shate,17000007101,لحم عجل,DONER KEBEB BURGER,109.965,2662.97
Sep,Shate,17000007301,لحم عجل,VEAL KEBAB,26.996,579.78
Sep,Shate,17000007601,دجاج,TOGA CHICKEN 900G,69.994,1153.54
Sep,Shate,17000007801,ضأن,LAMB SHOULDER KG,12.594,721.96
Sep,Shate,17000008501,لحم بقري,BEEF LIVER KG,4.676,154.51
Sep,Shate,17000008601,دجاج,CHICKEN WHOLE LEGS KG,100.341,1046.07
Sep,Shate,17000008701,دجاج,CHICKEN WINGS KG,25.721,157.01
Sep,Shate,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,81.262,2521.05
Sep,Shate,17000009201,دجاج,CHICKEN WITH MASALA SPICE,2,30.86
Sep,Shate,17000009301,دجاج,CHICKEN PDP,6.005,87.41
Sep,Shate,17000009401,لحم عجل,MEAT PDP,6,97.8
Sep,Shate,17000009501,دجاج,TOGA CHICKEN 1000G,129.97,2221.33
Sep,Shate,17000009701,دجاج,TOGA CHICKEN 1200G,25.002,461.27
Sep,Shate,17000009901,دجاج,TOGA CHICKEN 1100G,124.031,2196.41
Sep,Shate,17000010001,دجاج,DOHA DRUMSTICK 500G,20,208
Sep,Shate,17000010101,دجاج,DOHA WHOLE LEGS 500G,94,733.2
Sep,Shate,17000010201,دجاج,DOHA LIVER 500G,42,191.1
Sep,Shate,17000010601,لحم عجل,VEAL KOFTA,10,193.5
Sep,Shate,17000010701,دجاج,CHICKEN KOFTA,6,109.32
Sep,Hadla,17000000101,لحم عجل,VEAL BOANLESS KG,262.737,10722.46
Sep,Hadla,17000000201,لحم عجل,VEAL WITH BONE KG,444.24,13562.54
Sep,Hadla,17000000301,لحم بقري,BEEF BONELESS KG,11.96,460.2
Sep,Hadla,17000000401,لحم بقري,GROUND BEEF KG,263.86,8660.09
Sep,Hadla,17000000501,لحم بقري,BEEF BONE IN KG,5.005,147.79
Sep,Hadla,17000001801,لحم عجل,STEAK EYE OF ROUND KG,2.87,143.5
Sep,Hadla,17000001901,لحم عجل,VEAL LIVER KG,22.1,1016.6
Sep,Hadla,17000002001,لحم عجل,VEAL GROUND MEAT KG,22.836,991.81
Sep,Hadla,17000002601,لحم بقري,BEEF BURGER 6PCS,45,900
Sep,Hadla,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,90.655,3310.53
Sep,Hadla,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,386.169,5619.06
Sep,Hadla,17000004501,دجاج,CHICKEN THIGHS BONELESS,21,529.41
Sep,Hadla,17000004801,دجاج,CHICKEN BREASTS SPICY,16,292.51
Sep,Hadla,17000004901,دجاج,CHICKEN BREASTS ITALIAN,13,233.98
Sep,Hadla,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,28,525.98
Sep,Hadla,17000005201,دجاج,CHICKEN THIGHS BONELESS,7,112.72
Sep,Hadla,17000005301,دجاج,CHICKEN SHAWARMA,32.874,522.06
Sep,Hadla,17000005401,دجاج,CHICKEN FAJITAS,53,841.22
Sep,Hadla,17000005501,دجاج,CHICKEN BREASTS CRISPY W/ITAL,9,146.7
Sep,Hadla,17000005601,دجاج,CHICKEN BREASTS CRISPY W/CUNJ,6,97.8
Sep,Hadla,17000005701,دجاج,CHICKEN BURGER,67,1074.58
Sep,Hadla,17000005801,دجاج,DOHA CHICKEN 900G,45.988,786
Sep,Hadla,17000005901,دجاج,CHICKEN MEATBALLS,10,182.2
Sep,Hadla,17000006001,دجاج,CHICKEN KEBAB,10,168.94
Sep,Hadla,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,14,258.88
Sep,Hadla,17000006301,دجاج,DOHA CHICKEN 1000G,61.984,1105.22
Sep,Hadla,17000006401,لحم عجل,BEEF BURGER CLASSIC,53.865,1164.36
Sep,Hadla,17000006501,دجاج,DOHA CHICKEN 1100G,74.998,1360.48
Sep,Hadla,17000006601,لحم عجل,BEEF BURGER CAJUN,19.084,416.96
Sep,Hadla,17000006801,لحم عجل,BEEF SHAWARMA,45,960.69
Sep,Hadla,17000006901,لحم عجل,MEATBALLS,29,666.06
Sep,Hadla,17000007101,لحم عجل,DONER KEBEB BURGER,44.993,1088.91
Sep,Hadla,17000007301,لحم عجل,VEAL KEBAB,16.996,364.94
Sep,Hadla,17000007601,دجاج,TOGA CHICKEN 900G,47.993,790.96
Sep,Hadla,17000007801,ضأن,LAMB SHOULDER KG,10.745,569.24
Sep,Hadla,17000008501,لحم بقري,BEEF LIVER KG,5.19,171.51
Sep,Hadla,17000008601,دجاج,CHICKEN WHOLE LEGS KG,117.5,1304.9
Sep,Hadla,17000008701,دجاج,CHICKEN WINGS KG,24.981,152.65
Sep,Hadla,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,92.934,2899.23
Sep,Hadla,17000009201,دجاج,CHICKEN WITH MASALA SPICE,1,15.87
Sep,Hadla,17000009301,دجاج,CHICKEN PDP,38.038,553.66
Sep,Hadla,17000009401,لحم عجل,MEAT PDP,20,326
Sep,Hadla,17000009501,دجاج,TOGA CHICKEN 1000G,96.971,1657.42
Sep,Hadla,17000009901,دجاج,TOGA CHICKEN 1100G,83.022,1470.22
Sep,Hadla,17000010001,دجاج,DOHA DRUMSTICK 500G,13,135.2
Sep,Hadla,17000010101,دجاج,DOHA WHOLE LEGS 500G,61,475.8
Sep,Hadla,17000010201,دجاج,DOHA LIVER 500G,29,131.95
Sep,Hadla,17000010601,لحم عجل,VEAL KOFTA,8,154.8
Sep,Hadla,17000010701,دجاج,CHICKEN KOFTA,7,127.54
Sep,Saihat,17000000201,لحم عجل,VEAL WITH BONE KG,-1.01,-30.7343
Sep,Saihat,17000005801,دجاج,DOHA CHICKEN 900G,-2.9994,-51.259746
Sep,Saihat,17000006401,لحم عجل,BEEF BURGER CLASSIC,-1,-20.86
Sep,Shate,17000000101,لحم عجل,VEAL BOANLESS KG,-0.97,-39.4305
Sep,Shate,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,-6.949,-138.70204
Sep,Hadla,17000000101,لحم عجل,VEAL BOANLESS KG,-5.3252,-216.46938
Sep,Website,0,لحم عجل,لحم بتلو بالعظم,25,1097.69
Sep,Website,0,لحم عجل,مكعبات اللحم الصغيرة,10,531
Sep,Website,0,لحم عجل,موزات صافي | عجل,13,728
Sep,Website,0,لحم عجل,لحم عجل صغير  صافي,23,1344.75
Sep,Website,0,دجاج,دجاج كامل 900 جم,26,462.75
Sep,Website,0,دجاج,صدور الدجاج,102,2346
Sep,Website,0,دجاج,شاورما الدجاج,19,375.25
Sep,Website,0,دجاج,فاهيتا الدجاج,37,680.15
Sep,Website,0,دجاج,أفخاذ الدجاج بتتبيلة الكيجن,2,25
Sep,Website,0,دجاج,اوصال الدجاج بهارات الشواء,31,616.15
Sep,Website,0,دجاج,ستيك الدجاج بتتبيلة التندوري الحارة,8,154.25
